FID,OBJECTID,Struct_ID,Source_ID,FR_TOT,AEP_TOT,SV_TOT,FDP_TOT,R_SCORE,SHAPE_Length,SHAPE_Area,lat,lon
289,289,176533,176533,70,65,,,,0.000255695,3.99543E-09,39.72916838,-105.0212353
290,290,176529,176529,70,65,,,,0.000492171,1.50731E-08,39.72912933,-105.021345
291,291,178213,178213,0,0,,0,0,0.000579411,1.99189E-08,39.73009302,-105.0201893
292,292,177486,177486,0,1,,0,0.4,0.000345404,7.45616E-09,39.72970498,-105.0207806
293,293,177330,177330,60,65,,,,0.000359924,6.79849E-09,39.72960145,-105.0201339
294,294,177547,177547,0,5,,0,2,0.000161507,1.48739E-09,39.72975466,-105.0210547
295,295,177691,177691,0,0,,0,0,0.000139739,1.21659E-09,39.72985493,-105.020493
296,296,178223,178223,0,0,,0,0,0.000140422,9.98854E-10,39.73013101,-105.0205077
297,297,177839,177839,0,15,,0,6,0.000391898,8.27502E-09,39.72990294,-105.022933
298,298,177413,177413,70,65,,,,0.000927365,2.51988E-08,39.72952158,-105.0202016
299,299,173017,173017,70,65,,,,0.000658454,1.50052E-08,39.72739218,-105.02169
300,300,176612,176612,70,65,,46.8,58.72,0.002060003,2.17268E-07,39.72908019,-105.0218608
301,301,177196,177196,0,0,,0,0,0.000357499,7.97487E-09,39.72951224,-105.0225768
302,302,177196,177196,0,0,,0,0,0.000368621,6.08025E-09,39.72949625,-105.0226548
303,303,177196,177196,0,0,,0,0,0.000843124,3.70039E-08,39.72952867,-105.0223889
304,304,178283,178283,44,65,,28,46,0.000595342,2.02706E-08,39.73013313,-105.0219095
305,305,178320,178320,20,40,,11.2,24.48,0.000384207,8.17615E-09,39.73017079,-105.0221054
306,306,177186,177186,0,5,,0,2,0.000630786,2.38807E-08,39.72950951,-105.0221833
307,307,176603,176603,70,65,,37.2,54.88,0.000682993,2.52876E-08,39.72910795,-105.0205206
308,308,176481,176481,60,65,,27,48.8,0.002027872,1.72352E-07,39.7289135,-105.01954
309,309,176481,176481,60,65,,27,48.8,0.000309569,3.45472E-09,39.72895548,-105.0192963
310,310,176569,176569,44,65,,16.8,41.52,0.001272264,9.33717E-08,39.72891486,-105.0191044
311,311,176569,176569,44,65,,16.8,41.52,0.000464328,1.28295E-08,39.72915764,-105.0190611
312,312,176587,176587,44,65,,16.8,41.52,0.003233306,4.19942E-07,39.72891076,-105.018358
313,313,176587,176587,34,65,,16.8,39.52,0.00104686,6.29755E-08,39.72888569,-105.0177439
314,314,175371,175371,50,65,,16.8,42.72,0.002588118,2.81926E-07,39.72850074,-105.0181818
315,315,174274,174274,60,65,,27,48.8,0.002428967,3.12569E-07,39.72794752,-105.0182142
316,316,174274,174274,60,65,,27,48.8,0.00065841,2.56671E-08,39.72786279,-105.0177375
317,317,175261,175261,70,65,,33,53.2,0.00186315,2.05923E-07,39.72839215,-105.0194811
318,318,174220,174220,70,65,,37.2,54.88,0.002801219,3.40185E-07,39.72789098,-105.0193714
319,319,173750,173750,50,65,,16.8,42.72,0.001952182,1.6132E-07,39.72779417,-105.0167466
320,320,178120,178120,0,2,,0,0.8,0.004048848,4.39599E-07,39.72996152,-105.0182799
321,321,177581,177581,20,35,,0,18,0.004045982,4.3864E-07,39.72966284,-105.0182814
322,322,178373,178373,20,30,,0,16,0.000394599,9.14668E-09,39.72987481,-105.019453
323,323,178373,178373,0,30,,0,12,0.001602468,9.9034E-08,39.72993334,-105.0198564
324,324,178373,178373,0,30,,0,12,0.001139807,8.10507E-08,39.73007211,-105.0196009
325,325,178364,178364,0,2,,0,0.8,0.001327911,7.78088E-08,39.73001486,-105.0204088
326,326,178364,178364,0,2,,0,0.8,0.000311998,6.05759E-09,39.72996976,-105.0205564
327,327,178364,178364,0,2,,0,0.8,0.000621581,2.02436E-08,39.73016821,-105.0207028
328,328,178364,178364,0,2,,0,0.8,0.001697295,1.37302E-07,39.73006431,-105.0209068
329,329,177555,177555,50,65,,16.8,42.72,0.002069599,1.81466E-07,39.72965147,-105.0197576
330,330,179252,179252,44,65,,28,46,0.000724341,3.15588E-08,39.7305124,-105.0212733
331,331,179252,179252,44,65,,28,46,0.000941486,4.02163E-08,39.73060734,-105.0210922
332,332,179252,179252,44,65,,28,46,0.001195371,8.27222E-08,39.73055933,-105.0208728
333,333,179252,179252,34,65,,28,44,0.000733759,2.40716E-08,39.73058163,-105.0206977
334,334,179267,179267,30,45,,18,31.2,0.003134262,3.54896E-07,39.73057306,-105.019977
335,335,177546,177546,0,0,,0,0,0.000797146,3.42736E-08,39.72955243,-105.0229933
336,336,177539,177539,0,0,,0,0,0.000920688,4.34498E-08,39.72961895,-105.0233416
337,337,176192,176192,70,65,,43.2,57.28,0.001256639,6.25188E-08,39.7289437,-105.0210107
338,338,174020,174020,44,65,,16.8,41.52,0.000883336,2.75016E-08,39.72796617,-105.0173344
339,339,174020,174020,44,65,,16.8,41.52,0.001254402,5.42934E-08,39.72779837,-105.0172684
340,340,174382,174382,0,0,,0,0,0.000648255,1.98033E-08,39.72816622,-105.0254797
341,341,173015,173015,70,65,,48,59.2,0.000563591,1.52754E-08,39.72737833,-105.0212448
342,342,179122,179122,44,60,,,,8.04454E-05,5.02254E-10,39.7306138,-105.0213539
343,343,187486,187486,0,0,,0,0,0.005636987,3.69606E-07,39.73513596,-105.0226937
344,344,187486,187486,0,0,,0,0,0.001335383,2.46113E-08,39.73495687,-105.0226453
345,345,179629,179629,20,40,,,,0.00016486,1.63838E-09,39.73096964,-105.0204722
346,346,185806,185806,0,0,,0,0,0.000303638,5.76003E-09,39.73445497,-105.0201117
347,347,186222,186222,0,0,,0,0,0.0001486,1.34859E-09,39.73469399,-105.0225645
348,348,186487,186487,0,0,,0,0,0.00010915,7.27557E-10,39.73485815,-105.0225728
349,349,179264,179264,0,0,,0,0,0.002907659,2.34707E-07,39.73057883,-105.0178701
350,350,185804,185804,0,2,,0,0.8,0.002878299,1.6871E-07,39.73420684,-105.0206699
351,351,185804,185804,0,2,,0,0.8,0.000792277,3.02874E-08,39.73412647,-105.020856
352,352,185804,185804,0,2,,0,0.8,0.000637042,2.48282E-08,39.73431312,-105.0208572
353,353,185804,185804,0,2,,0,0.8,0.001004527,3.42516E-08,39.734432,-105.020817
354,354,182946,182946,0,0,,0,0,0.001331541,8.28567E-08,39.73268164,-105.017774
355,355,182897,182897,0,10,,0,4,0.00080564,2.58883E-08,39.73272636,-105.02223
356,356,182903,182903,44,60,,42,49.6,0.000811794,3.0106E-08,39.73272496,-105.0219393
357,357,184590,184590,0,0,,0,0,0.001623032,7.43522E-08,39.73347153,-105.0219541
358,358,184586,184586,0,0,,0,0,0.001697746,7.1725E-08,39.73347274,-105.0222827
359,359,184587,184587,0,1,,0,0.4,0.001406469,6.40333E-08,39.73351297,-105.0225423
360,360,183536,183536,70,80,,58,69.2,0.001051204,3.04128E-08,39.73314506,-105.0181637
361,361,184172,184172,70,80,,58,69.2,0.001098791,3.24987E-08,39.73346868,-105.0181614
362,362,184618,184618,70,80,,79,77.6,0.000585124,1.9538E-08,39.73367685,-105.0183408
363,363,184545,184545,44,80,,70,68.8,0.001028927,4.5089E-08,39.73355433,-105.02035
364,364,183688,183688,44,80,,70,68.8,0.000671016,2.27547E-08,39.73319438,-105.0202985
365,365,184540,184540,44,60,,70,60.8,0.001731011,7.84512E-08,39.73342277,-105.020649
366,366,184539,184539,30,45,,28,35.2,0.00172039,7.66653E-08,39.73342851,-105.0209599
367,367,184594,184594,0,0,,0,0,0.000687511,1.89407E-08,39.73372258,-105.0213522
368,368,184244,184244,0,0,,0,0,0.000694405,2.13137E-08,39.73348125,-105.0214484
369,369,183746,183746,0,0,,0,0,0.000708058,2.31741E-08,39.73321463,-105.0215325
370,370,183470,183470,0,20,,0,8,0.000682361,2.26422E-08,39.73314273,-105.0212745
371,371,182431,182431,44,65,,70,62.8,0.00087775,3.19448E-08,39.73258766,-105.0204713
372,372,182899,182899,44,55,,70,58.8,0.000622845,2.00638E-08,39.7328077,-105.0204624
373,373,183122,183122,44,75,,42,55.6,0.001111205,3.37666E-08,39.73286043,-105.0200514
374,374,182668,182668,50,80,,42,58.8,0.001360944,4.3165E-08,39.73261652,-105.019919
375,375,182075,182075,60,80,,7,46.8,0.000793447,2.53852E-08,39.73231216,-105.0201416
376,376,182058,182058,44,55,,42,47.6,0.000889432,2.44924E-08,39.73237753,-105.020517
377,377,181775,181775,50,75,,70,68,0.00159834,6.39104E-08,39.73199852,-105.0205276
378,378,181271,181271,44,55,,70,58.8,0.001373966,5.28426E-08,39.73185513,-105.0198364
379,379,182217,182217,50,80,,42,58.8,0.001389069,5.00308E-08,39.73235166,-105.0196936
380,380,181815,181815,44,80,,42,57.6,0.000806161,2.53676E-08,39.73211159,-105.0195036
381,381,181339,181339,44,70,,5,38.8,0.000796615,3.07161E-08,39.73182286,-105.0190875
382,382,180742,180742,0,2,,0,0.8,0.001053001,4.0473E-08,39.7314755,-105.0190816
383,383,180743,180743,0,0,,0,0,0.001017606,4.09266E-08,39.73147452,-105.0187975
384,384,180301,180301,0,15,,0,6,0.00091219,3.03171E-08,39.73135671,-105.0182157
385,385,180538,180538,0,1,,0,0.4,0.000741992,2.30971E-08,39.73142645,-105.018524
386,386,181053,181053,44,55,,5,32.8,0.000605479,1.73665E-08,39.73175231,-105.018518
387,387,181304,181304,44,70,,70,64.8,0.000638996,2.25484E-08,39.73184061,-105.0187789
388,388,181415,181415,44,80,,5,42.8,0.000617442,2.00651E-08,39.73189187,-105.018319
389,389,180968,180968,44,60,,70,60.8,0.001307623,5.48332E-08,39.73152893,-105.0179257
390,390,180644,180644,0,5,,0,2,0.000811356,2.96422E-08,39.73145473,-105.0195024
391,391,180648,180648,0,15,,0,6,0.000801953,2.50242E-08,39.73145588,-105.0197909
392,392,180646,180646,0,40,,16.8,22.72,0.000812847,3.0585E-08,39.73145585,-105.0200702
393,393,180640,180640,44,65,,42,51.6,0.000811956,2.59781E-08,39.73145553,-105.0203607
394,394,180696,180696,20,20,,0,12,0.000837237,3.38422E-08,39.73147107,-105.0206378
395,395,180982,180982,30,40,,28,33.2,0.001040522,3.90177E-08,39.73169916,-105.020996
396,396,181790,181790,44,75,,70,66.8,0.001308197,5.35513E-08,39.73200326,-105.0212362
397,397,182066,182066,44,75,,5,40.8,0.000908384,2.91457E-08,39.73238273,-105.0213975
398,398,182454,182454,44,60,,5,34.8,0.000906815,2.96521E-08,39.73259984,-105.0213965
399,399,182912,182912,44,60,,42,49.6,0.000735121,2.48746E-08,39.7328176,-105.0214302
400,400,181829,181829,44,75,,5,40.8,0.000738784,2.3909E-08,39.73215199,-105.0215235
401,401,182178,182178,44,75,,42,55.6,0.00084312,2.86055E-08,39.73234037,-105.021056
402,402,182908,182908,0,5,,0,2,0.000834883,2.88493E-08,39.73271051,-105.0209824
403,403,186771,186771,0,0,,0,0,0.000908446,2.8276E-08,39.73489818,-105.0204811
404,404,186493,186493,0,0,,0,0,0.000433706,1.08605E-08,39.73480105,-105.0206676
405,405,184603,184603,60,80,,58,67.2,0.001316071,4.02708E-08,39.73370045,-105.019024
406,406,184173,184173,60,80,,75,74,0.001128239,3.81604E-08,39.73348425,-105.0188617
407,407,183723,183723,60,80,,7,46.8,0.001041717,3.01544E-08,39.73326025,-105.018862
408,408,183325,183325,60,80,,58,67.2,0.000767056,2.39112E-08,39.73306285,-105.0187929
409,409,183032,183032,60,80,,7,46.8,0.000756088,2.11431E-08,39.73286084,-105.0187314
410,410,182718,182718,70,80,,58,69.2,0.000747295,2.17972E-08,39.73266339,-105.0185667
411,411,182280,182280,60,80,,7,46.8,0.000714003,2.34231E-08,39.73243605,-105.0183839
412,412,181907,181907,50,80,,70,70,0.00116446,3.94219E-08,39.73222663,-105.0186365
413,413,182297,182297,50,80,,70,70,0.000991405,3.59642E-08,39.73240354,-105.0190229
414,414,182823,182823,44,80,,5,42.8,0.000848909,2.63908E-08,39.7327009,-105.0191243
415,415,183211,183211,44,70,,70,64.8,0.001209342,4.51047E-08,39.73295973,-105.019275
416,416,183748,183748,44,70,,70,64.8,0.001127841,4.09138E-08,39.73323555,-105.0194493
417,417,184162,184162,44,80,,70,68.8,0.001455798,5.57564E-08,39.73346161,-105.019592
418,418,184577,184577,44,80,,5,42.8,0.001378967,4.84643E-08,39.73368346,-105.0196888
419,419,179277,179277,0,0,,0,0,0.002123461,1.97374E-07,39.73059948,-105.0187835
420,420,186445,186445,0,0,,0,0,0.000102016,6.37881E-10,39.73482791,-105.0227671
421,421,186125,186125,0,2,,0,0.8,0.003359813,6.74787E-07,39.73431184,-105.022812
422,422,184602,184602,0,0,,0,0,0.00106414,3.80713E-08,39.73372156,-105.022898
423,423,180468,180468,44,65,,28,46,0.000528821,1.74448E-08,39.73135108,-105.022338
424,424,180468,180468,44,65,,28,46,0.000827781,1.75467E-08,39.73136486,-105.0222441
425,425,180468,180468,44,65,,28,46,0.000602131,2.17746E-08,39.73142115,-105.0220968
426,426,182900,182900,0,2,,0,0.8,0.000787948,2.56008E-08,39.7327266,-105.0225078
427,427,180280,180280,44,70,,42,53.6,0.000905252,2.96268E-08,39.73135791,-105.0210685
428,428,180686,180686,44,65,,42,51.6,0.000829893,2.89996E-08,39.73146904,-105.0213821
429,429,181419,181419,44,65,,5,36.8,0.000831055,3.35463E-08,39.73185058,-105.0215178
430,430,179663,179663,30,75,,34.8,49.92,0.000303256,2.87692E-09,39.73101498,-105.0226163
431,431,179735,179735,60,75,,16,48.4,0.001089074,5.68644E-08,39.73098498,-105.0207106
432,432,179663,179663,50,75,,34.8,53.92,0.001921171,1.76515E-07,39.73068484,-105.02253
433,433,179671,179671,50,65,,34.8,49.92,0.00037319,8.69429E-09,39.73087265,-105.022079
434,434,179671,179671,50,65,,34.8,49.92,0.00059884,1.16279E-08,39.73096492,-105.022072
435,435,179721,179721,70,75,,45,62,0.000430438,1.046E-08,39.73092761,-105.0210193
436,436,179721,179721,70,75,,45,62,0.000475642,8.94879E-09,39.73086181,-105.0215311
437,437,179721,179721,70,75,,45,62,0.001134173,4.26154E-08,39.73095668,-105.0214672
438,438,179721,179721,70,75,,45,62,0.000867689,2.78309E-08,39.73087956,-105.0212457
439,439,179234,179234,44,65,,28,46,0.000981044,5.85322E-08,39.7306202,-105.0220355
440,440,179609,179609,0,0,,0,0,0.00126455,5.45942E-08,39.73075293,-105.0233546
441,441,179667,179667,0,5,,0,2,0.000977567,4.26504E-08,39.73097233,-105.0230628
442,442,181207,181207,0,45,,11.2,22.48,0.002868344,3.92723E-07,39.7317083,-105.0225749
443,443,180320,180320,0,5,,0,2,0.000916161,4.38914E-08,39.7313639,-105.0229106
444,444,182189,182189,0,0,,0,0,0.005150551,6.22276E-07,39.73236047,-105.0230388
445,445,181253,181253,0,0,,0,0,0.001667865,1.64248E-07,39.73169155,-105.023617
446,446,183446,183446,0,0,,0,0,0.000894286,2.5589E-08,39.73314506,-105.0229663
447,447,182891,182891,0,0,,0,0,0.000810931,2.96803E-08,39.73272414,-105.022795
448,448,184637,184637,0,0,,0,0,0.002135257,1.72874E-07,39.7336309,-105.0237491
449,449,156942,156942,0,0,,0,0,0.000164994,1.69359E-09,39.7185396,-105.0487269
450,450,157257,157257,20,1,,,,0.000166735,1.73428E-09,39.71883066,-105.0486535
451,451,156989,156989,20,2,,,,0.000174117,1.88419E-09,39.71859126,-105.0476151
452,452,149271,149271,0,0,,0,0,0.000115016,7.58774E-10,39.71362048,-105.0461564
453,453,155719,155719,0,0,,0,0,9.16655E-05,5.11476E-10,39.7176242,-105.0452231
454,454,156387,156387,20,2,,,,0.000232402,3.17842E-09,39.71807678,-105.051147
455,455,157088,157088,44,90,,,,0.000210043,2.4236E-09,39.7186792,-105.0442931
456,456,155889,155889,0,0,,0,0,0.000291914,5.14525E-09,39.71773853,-105.0452239
457,457,152105,152105,0,0,,0,0,0.000133961,1.02814E-09,39.71523007,-105.0452114
458,458,157126,157126,50,99,,,,9.11487E-05,4.7592E-10,39.71873302,-105.046482
459,459,157045,157045,70,99,,,,0.00010404,6.72162E-10,39.71865017,-105.045024
460,460,155598,155598,0,0,,0,0,7.3557E-05,3.35006E-10,39.71754684,-105.0461712
461,461,158657,158657,70,60,,,,0.000145439,1.27652E-09,39.71952782,-105.0330365
462,462,159576,159576,20,40,,,,8.84954E-05,4.54627E-10,39.72011813,-105.0317066
463,463,159672,159672,20,40,,,,0.000108277,7.31917E-10,39.72014932,-105.0317049
464,464,158399,158399,20,0,,,,0.000115151,7.49668E-10,39.71937578,-105.0315128
465,465,158655,158655,20,2,,,,0.000199578,2.0258E-09,39.71951877,-105.0316112
466,466,160302,160302,20,2,,,,0.000186304,1.84686E-09,39.72052768,-105.0293256
467,467,161384,161384,20,1,,,,0.000132121,1.08809E-09,39.72112696,-105.0313633
468,468,154483,154483,20,2,,0,4.8,0.000321062,6.15898E-09,39.71672258,-105.0319454
469,469,157285,157285,20,2,,,,0.000185912,2.09893E-09,39.71878143,-105.0331623
470,470,178150,178150,0,10,,0,4,0.000844309,4.07521E-08,39.7299837,-105.0227876
471,471,170642,170642,70,65,,,,0.000253196,3.94071E-09,39.72636394,-105.0203585
472,472,170572,170572,70,65,,,,0.000234558,2.5707E-09,39.72635479,-105.0205677
473,473,174383,174383,0,5,,0,2,0.000255529,2.5247E-09,39.72817521,-105.0267931
474,474,155035,155035,0,0,,0,0,0.000291201,5.26827E-09,39.71717757,-105.0440272
475,475,156969,156969,20,10,,2.8,9.12,0.000577249,1.81792E-08,39.71847203,-105.0315549
476,476,156939,156939,20,35,,,,0.000345915,7.40765E-09,39.71845145,-105.0317786
477,477,164206,164206,0,0,,0,0,0.000121134,8.97461E-10,39.72264262,-105.0216987
478,478,155221,155221,20,5,,,,0.000166763,1.74784E-09,39.71724439,-105.0318023
479,479,155665,155665,20,5,,,,0.000253303,3.50956E-09,39.71752544,-105.0319878
480,480,159382,159382,0,0,,0,0,0.000183047,2.09316E-09,39.72006359,-105.049807
481,481,158534,158534,60,98,,,,0.000196296,2.38265E-09,39.71949918,-105.0474534
482,482,159106,159106,0,0,,0,0,0.000204136,2.26144E-09,39.71988793,-105.0483062
483,483,159482,159482,0,0,,0,0,0.000185432,2.00599E-09,39.72012448,-105.0486452
484,484,158340,158340,44,70,,,,0.000145896,1.2896E-09,39.71938346,-105.0415662
485,485,156981,156981,20,1,,,,9.50586E-05,5.32189E-10,39.7185579,-105.0378349
486,486,157120,157120,20,1,,,,0.000137585,1.15453E-09,39.71869305,-105.0389936
487,487,157055,157055,44,60,,,,0.000122402,9.04273E-10,39.71864274,-105.040242
488,488,158140,158140,44,60,,,,0.000108637,7.27139E-10,39.71926119,-105.0390581
489,489,159470,159470,70,60,,,,0.000162311,1.64013E-09,39.7200628,-105.0354484
490,490,156263,156263,44,90,,,,0.000251137,2.86591E-09,39.71796661,-105.0438313
491,491,145117,145117,0,0,,0,0,0.001292368,8.50019E-08,39.71096817,-105.0511093
492,492,143304,143304,70,70,,,,0.000179987,1.73148E-09,39.71011553,-105.0503561
493,493,140975,140975,44,70,,,,9.06243E-05,5.1288E-10,39.70895221,-105.0526925
494,494,141132,141132,50,90,,,,0.000148533,1.376E-09,39.70900803,-105.0517113
495,495,139840,139840,0,0,,0,0,0.000123648,9.43932E-10,39.70839833,-105.0524026
496,496,141382,141382,50,95,,,,0.000202276,2.12114E-09,39.70912458,-105.0511175
497,497,141765,141765,44,65,,,,0.000170576,1.57309E-09,39.70928486,-105.0511415
498,498,141541,141541,20,15,,,,0.000191145,1.73067E-09,39.70919134,-105.0506266
499,499,139171,139171,0,0,,0,0,0.000410162,8.60899E-09,39.70804319,-105.05065
500,500,139215,139215,0,0,,0,0,0.000213146,2.50056E-09,39.70809206,-105.0513266
501,501,136779,136779,20,1,,,,0.000130601,9.66753E-10,39.70672211,-105.0504094
502,502,137309,137309,0,0,,0,0,0.000133626,1.08905E-09,39.70699561,-105.0477656
503,503,135695,135695,44,70,,,,0.000119054,8.39654E-10,39.70620762,-105.0475982
504,504,133848,133848,0,0,,0,0,9.30304E-05,5.20078E-10,39.7052682,-105.050596
505,505,139654,139654,70,70,,,,0.000150806,1.40361E-09,39.70829905,-105.0498829
506,506,136595,136595,20,1,,,,0.000116762,8.39766E-10,39.70663196,-105.0501825
507,507,136161,136161,50,80,,,,0.000183125,1.98492E-09,39.7063996,-105.04771
508,508,136248,136248,60,80,,,,0.000121443,9.01436E-10,39.70644974,-105.0477164
509,509,135796,135796,44,55,,,,0.000139843,1.15272E-09,39.70624323,-105.0489365
510,510,140427,140427,70,70,,,,0.0001253,9.60855E-10,39.70864924,-105.0498526
511,511,141833,141833,20,25,,,,0.000116514,7.91371E-10,39.70932675,-105.050575
512,512,144643,144643,0,0,,0,0,0.000107397,7.17399E-10,39.71087713,-105.0502942
513,513,144813,144813,20,0,,0,4,0.000120227,8.98235E-10,39.71097357,-105.0501757
514,514,158728,158728,70,60,,,,0.000336426,6.98165E-09,39.71958989,-105.0354338
515,515,150416,150416,0,0,,0,0,0.000129513,9.90643E-10,39.71422189,-105.0437585
516,516,463549,463549,70,98,,18.8,60.72,0.001381195,1.00284E-07,39.71950287,-105.053713
517,517,463982,463982,0,0,,0,0,0.001232676,4.64967E-08,39.71995766,-105.0537674
518,518,464414,464414,0,0,,0,0,0.001323018,5.28303E-08,39.72022604,-105.0537737
519,519,499845,499845,5,0,,0,1,0.000165299,1.55038E-09,39.73765235,-105.087832
520,520,500131,500131,5,0,,0,1,0.000297303,5.4258E-09,39.7377611,-105.0879442
521,521,500711,500711,0,0,,0,0,0.000133527,1.11382E-09,39.73802938,-105.0875818
522,522,499715,499715,5,0,,0,1,0.000261195,4.05937E-09,39.73761445,-105.087958
523,523,501090,501090,0,0,,0,0,0.002484377,1.6295E-07,39.73787835,-105.0868879
524,524,499904,499904,5,0,,0,1,0.000489163,1.04269E-08,39.73765252,-105.0880977
525,525,500213,500213,5,0,,0,1,0.000482079,1.10558E-08,39.73779378,-105.0881717
526,526,500506,500506,5,0,,0,1,0.000601796,1.6713E-08,39.73791356,-105.0881234
527,527,500734,500734,5,0,,0,1,0.000441334,1.19639E-08,39.73799819,-105.0879208
528,528,500828,500828,5,0,,0,1,0.00060582,1.70888E-08,39.73807969,-105.0881267
529,529,499569,499569,5,0,,0,1,0.001011077,3.61404E-08,39.73749746,-105.087578
530,530,499399,499399,0,0,,0,0,0.000473565,1.05962E-08,39.73746523,-105.0870214
531,531,500763,500763,0,0,,0,0,0.000479087,1.17332E-08,39.73802179,-105.0874935
532,532,499876,499876,5,0,,0,1,0.001442593,6.17887E-08,39.73757503,-105.091585
533,533,501141,501141,5,0,,0,1,0.000730366,2.61524E-08,39.73812341,-105.090316
534,534,499287,499287,10,0,,0,2,0.000316541,6.0305E-09,39.73740759,-105.0903469
535,535,500121,500121,5,0,,0,1,0.00031988,5.26438E-09,39.73777135,-105.0902733
